config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE,s5_MAPE,s5_NMSE
62,0.12453723069629292,0.021617591773487377,0.30322897500000001,0.38778826214372875,0.030278225572364561,0.60364683471341063,0.11644236414028751,0,0,0,0,0,0,0,0
63,0.16691780712073748,0.06555909021268698,0.30234449899999999,0.38778826214372875,0.030278225572364561,0.84787531887089373,0.39984201256859431,0,0,0,0,0,0,0,0
64,0.17598527970808031,0.080392227793945406,0.30336670599999999,0.38778826214372875,0.030278225572364561,0.9678497314453125,1,0,0,0,0,0,0,0,0
65,0.17598527970808031,0.080392227793945406,0.30316868200000002,0.38778826214372875,0.030278225572364561,0.9678497314453125,1,0,0,0,0,0,0,0,0
66,0.17598527970808031,0.080392227793945406,0.30266800199999999,0.38778826214372875,0.030278225572364561,0.9678497314453125,1,0,0,0,0,0,0,0,0
67,0.067978910666176035,0.013246339455614327,0.40647399200000001,0.60289552913492028,0.1152081199909438,0,0,0,0,0,0,0,0,0,0
68,0.068834937079935266,0.013284597156286309,0.30396796799999998,0.60289552913492028,0.1152081199909438,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0,0
69,0.15008167078695969,0.031531175324033101,0.303748617,0.60289552913492028,0.1152081199909438,0.60364683471341063,0.11644236414028751,0,0,0,0,0,0,0,0
70,0.19246224721140007,0.075472673763232703,0.463915142,0.60289552913492028,0.1152081199909438,0.84787531887089373,0.39984201256859431,0,0,0,0,0,0,0,0
71,0.20152971979874357,0.09030581134449113,0.338585888,0.60289552913492028,0.1152081199909438,0.9678497314453125,1,0,0,0,0,0,0,0,0
72,0.20152971979874357,0.09030581134449113,0.30300005000000002,0.60289552913492028,0.1152081199909438,0.9678497314453125,1,0,0,0,0,0,0,0,0
73,0.1043611515654812,0.053204734711821008,0.49607067300000002,0.84736095711398862,0.39724460849901055,0,0,0,0,0,0,0,0,0,0
74,0.10521717797924511,0.053242992412492994,0.60666856999999996,0.84736095711398862,0.39724460849901055,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0,0
75,0.10669666212642887,0.053301063957213408,0.50863181000000002,0.84736095711398862,0.39724460849901055,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0,0,0,0
76,0.10939881596265594,0.053443174132500798,0.30268103499999999,0.84736095711398862,0.39724460849901055,0.040725592931596735,0.00010507916537179608,0,0,0,0,0,0,0,0
77,0.11413657560373743,0.053703187389074862,0.35146875500000002,0.84736095711398862,0.39724460849901055,0.077119332289920364,0.0004635491768056605,0,0,0,0,0,0,0,0
78,0.13518382422302797,0.055438460864324614,0.30299488499999999,0.84736095711398862,0.39724460849901055,0.2357173310580522,0.007790242378895188,0,0,0,0,0,0,0,0
79,0.11074659559461805,0.065193153236598148,0.305284583,0.94696944985292364,0.74078226165093686,0,0,0,0,0,0,0,0,0,0
80,0.12852384072518963,0.066247431119926772,0.30276193200000001,0.94696944985292364,0.74078226165093686,0.13771161500754689,0.0019340170004380711,0,0,0,0,0,0,0,0
81,0.1415692682521652,0.06742687938910176,0.39102151600000001,0.94696944985292364,0.74078226165093686,0.2357173310580522,0.007790242378895188,0,0,0,0,0,0,0,0
82,0.24429740472719549,0.14225262512547496,0.30448687000000002,0.94696944985292364,0.74078226165093686,0.94742422846019936,0.74368543408776333,0,0,0,0,0,0,0,0
83,0.24429740472719549,0.14225262512547496,0.479361335,0.94696944985292364,0.74078226165093686,0.9678497314453125,1,0,0,0,0,0,0,0,0
84,0.11074659559461805,0.065193153236598148,0.302589418,0.96782493591308594,1,0,0,0,0,0,0,0,0,0,0
85,0.1157842599917923,0.065431592657277937,0.40463811199999999,0.96782493591308594,1,0.040725592931596735,0.00010507916537179608,0,0,0,0,0,0,0,0
86,0.12852384072518963,0.066247431119926772,0.30374753700000001,0.96782493591308594,1,0.13771161500754689,0.0019340170004380711,0,0,0,0,0,0,0,0
87,0.1415692682521652,0.06742687938910176,0.31515969100000002,0.96782493591308594,1,0.2357173310580522,0.007790242378895188,0,0,0,0,0,0,0,0
88,0.19284935571540751,0.083477989105016928,0.31275562499999998,0.96782493591308594,1,0.60364683471341063,0.11644236414028751,0,0,0,0,0,0,0,0
89,0.23522993213985449,0.12741948754421653,0.43333658400000002,0.96782493591308594,1,0.84787531887089373,0.39984201256859431,0,0,0,0,0,0,0,0
90,0.24429740472719549,0.14225262512547496,0.30591322599999998,0.96782493591308594,1,0.94742422846019936,0.74368543408776333,0,0,0,0,0,0,0,0
91,0.24429740472719549,0.14225262512547496,0.37757275200000001,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
92,0.24429740472719549,0.14225262512547496,0.308715505,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
93,0.11074659559461805,0.065193153236598148,0.31254161200000002,0.96782493591308594,1,0,0,0,0,0,0,0,0,0,0
94,0.11308210615556551,0.065289482481990554,0.30416813199999998,0.96782493591308594,1,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0,0,0,0
95,0.1205220196328735,0.065691605913852008,0.302578668,0.96782493591308594,1,0.077119332289920364,0.0004635491768056605,0,0,0,0,0,0,0,0
96,0.12852384072518963,0.066247431119926772,0.57425538899999995,0.96782493591308594,1,0.13771161500754689,0.0019340170004380711,0,0,0,0,0,0,0,0
97,0.24429740472719549,0.14225262512547496,0.30144559599999998,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
98,0.24429740472719549,0.14225262512547496,0.302313952,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
99,0.11074659559461805,0.065193153236598148,0.41366651300000001,0.96782493591308594,1,0,0,0,0,0,0,0,0,0,0
100,0.11160262200838228,0.065231410937270126,0.30169239599999997,0.96782493591308594,1,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0,0
101,0.11308210615556551,0.065289482481990554,0.30209014499999998,0.96782493591308594,1,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0,0,0,0
102,0.19284935571540751,0.083477989105016928,0.33812529800000002,0.96782493591308594,1,0.60364683471341063,0.11644236414028751,0,0,0,0,0,0,0,0
103,0.24429740472719549,0.14225262512547496,0.41148509799999999,0.96782493591308594,1,0.94742422846019936,0.74368543408776333,0,0,0,0,0,0,0,0
104,0.24429740472719549,0.14225262512547496,0.33374537199999998,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
105,0.24429740472719549,0.14225262512547496,0.30792897699999999,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
106,0.24429740472719549,0.14225262512547496,0.30195226600000002,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
107,0.11074659559461805,0.065193153236598148,0.302629906,0.96782493591308594,1,0,0,0,0,0,0,0,0,0,0
108,0.11160262200838228,0.065231410937270126,0.31391279700000002,0.96782493591308594,1,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0,0
109,0.11308210615556551,0.065289482481990554,0.49221292799999999,0.96782493591308594,1,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0,0,0,0
110,0.1157842599917923,0.065431592657277937,0.30235468199999999,0.96782493591308594,1,0.040725592931596735,0.00010507916537179608,0,0,0,0,0,0,0,0
111,0.1205220196328735,0.065691605913852008,0.33962832199999998,0.96782493591308594,1,0.077119332289920364,0.0004635491768056605,0,0,0,0,0,0,0,0
112,0.1415692682521652,0.06742687938910176,0.30258815100000003,0.96782493591308594,1,0.2357173310580522,0.007790242378895188,0,0,0,0,0,0,0,0
113,0.24429740472719549,0.14225262512547496,0.30857603700000003,0.96782493591308594,1,0.94742422846019936,0.74368543408776333,0,0,0,0,0,0,0,0
114,0.24429740472719549,0.14225262512547496,0.30805794199999997,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
115,0.24429740472719549,0.14225262512547496,0.30154949199999997,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
116,0.24429740472719549,0.14225262512547496,0.34648588600000002,0.96782493591308594,1,0.9678497314453125,1,0,0,0,0,0,0,0,0
117,0.11074659559461805,0.065193153236598148,0.30185741199999999,0.96782493591308594,1,0,0,0,0,0,0,0,0,0,0
