config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE,s5_MAPE,s5_NMSE
270,0.00085602641375796568,3.8257700671981884e-05,0.61328919400000004,0,0,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0,0,0.018436560699085457,6.6669330534709393e-05
271,0.0015714672620152836,3.8562100628442097e-05,0.61269816399999999,0,0,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0,0,0.0072555615269624344,3.1365272899216516e-06,0.0094673376615136643,1.5803755559712259e-05
272,0.0027901510291574436,4.0376374137834254e-05,0.61341810399999996,0,0,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0,0,0.019542957487582578,2.1920897010672351e-05,0,0
273,0.0027901510291574436,4.0376374137834254e-05,0.61313662300000005,0,0,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0,0,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
274,0.0061562281202153686,0.00030203282366443178,0.61213524200000002,0,0,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
275,0.0068120923604383671,0.00030627893940043602,0.45820261600000001,0,0,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.019542957487582578,2.1920897010672351e-05,0.035299224261615122,0.00027203686528506433
276,0.0015714672620152836,3.8562100628442097e-05,0.35750432799999998,0,0,0.0070538581727384439,2.9911722163954058e-06,0.033822280134755418,0.00028442848457030151,0,0,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
277,0.020476736581260906,0.0060959570363512865,0.61172150599999997,0,0,0.0070538581727384439,2.9911722163954058e-06,0.033822280134755418,0.00028442848457030151,0,0,0.019542957487582578,2.1920897010672351e-05,0.23835386535479269,0.017767155452867944
278,0.025276216606667803,0.00082951883420792573,0.61321170400000002,0,0,0.0070538581727384439,2.9911722163954058e-06,0.033822280134755418,0.00028442848457030151,0,0,0.23639565188982414,0.008090160902531382,0,0
279,0.032933068492906462,0.0021258228852930041,0.61370768799999997,0,0,0.0070538581727384439,2.9911722163954058e-06,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
280,0.00085602641375796568,3.8257700671981884e-05,0.61146298099999996,0,0,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0,0,0,0,0.0094673376615136643,1.5803755559712259e-05
281,0.0015714672620152836,3.8562100628442097e-05,0.61343470600000005,0,0,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0,0,0.0072555615269624344,3.1365272899216516e-06,0,0
282,0.0027901510291574436,4.0376374137834254e-05,0.61276180899999999,0,0,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0,0,0.019542957487582578,2.1920897010672351e-05,0,0
283,0.0011911876626738171,5.0395295912461724e-05,0.61275172499999997,0,0,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0,0,0.12482140519422169,0.0043929082768954294
284,0.0017931577704355754,5.0747233057996079e-05,0.61267904299999998,0,0,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
285,0.0029812328330987682,5.2749048381866031e-05,0.613453523,0,0,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0.019542957487582578,2.1920897010672351e-05,0,0
286,0.0029812328330987682,5.2749048381866031e-05,0.616599809,0,0,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
287,0.00085602641375796568,3.8257700671981884e-05,0.617107564,0,0,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0,0,0,0,0,0
288,0.014956578114314299,0.0002337217150936371,0.61462666499999996,0,0,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0,0,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
289,0.0062945187495657244,0.00016641234366626524,0.61604465200000003,0,0,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
290,0.026164604496194389,0.00097914731120330475,0.61569753100000002,0,0,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
291,0.0068120923604383671,0.00030627893940043602,0.61285432299999998,0,0,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.029349513899250026,0.00011093713019455803,0.019542957487582578,2.1920897010672351e-05,0.035299224261615122,0.00027203686528506433
292,0.011233338415779849,0.00036004829938618356,0.61386908500000004,0,0,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.029349513899250026,0.00011093713019455803,0.077646384166351154,0.00048192924222406397,0,0
293,0.044632173709469675,0.02117075602088191,0.61204443600000003,0,0,0.0070538581727384439,2.9911722163954058e-06,0.2422388505978256,0.018789844584028239,0,0,0,0,0.0094673376615136643,1.5803755559712259e-05
294,0.059933412522705981,0.021414093796366159,0.61264516300000005,0,0,0.0070538581727384439,2.9911722163954058e-06,0.2422388505978256,0.018789844584028239,0,0,0.23639565188982414,0.008090160902531382,0,0
295,0.044627204928292696,0.02116197698631072,0.61219985099999996,0,0,0.0070538581727384439,2.9911722163954058e-06,0.2422388505978256,0.018789844584028239,0.0025776564298912751,7.178637923836913e-07,0,0,0.0094673376615136643,1.5803755559712259e-05
296,0.045339001752700753,0.021143290358230298,0.61507382399999999,0,0,0.0070538581727384439,2.9911722163954058e-06,0.2422388505978256,0.018789844584028239,0.0025776564298912751,7.178637923836913e-07,0.019542957487582578,2.1920897010672351e-05,0.0046713869740736399,3.5621158608966306e-06
297,0.046369279047986905,0.021123151969674986,0.61294594400000002,0,0,0.0070538581727384439,2.9911722163954058e-06,0.2422388505978256,0.018789844584028239,0.0025776564298912751,7.178637923836913e-07,0.041005308662877701,0.00010943307334319948,0,0
298,0.0023355105609404493,9.6329245392396553e-05,0.61423979200000001,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0,0,0,0
299,0.0023355105609404493,9.6329245392396553e-05,0.61630393400000005,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0,0,0.0020897457832725727,7.133946667246938e-07
300,0.0023355105609404493,9.6329245392396553e-05,0.61343017899999996,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0,0,0.066925301383199784,0.0010976716341893321
301,0.0042696351763401152,9.8447918858248916e-05,0.61685237599999998,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.0046713869740736399,3.5621158608966306e-06
302,0.0064408335236891719,0.00010692126975163057,0.61593133899999997,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
303,0.027598836318485014,0.0061148238692849315,0.61199131900000003,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
304,0.016436062261497977,0.00029179325981405177,0.61305334,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0.13810176934126006,0.002002016474771101,0,0
305,0.03386977465435434,0.0062634710598054736,0.61105030699999996,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0,0,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
306,0.0026778118984100204,0.00011076160116885135,0.47503600400000001,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.0025776564298912751,7.178637923836913e-07,0,0,0.00073691275757772434,1.017642263681214e-07
307,0.0032797820061716233,0.00011111353831438569,0.30382945900000002,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.0025776564298912751,7.178637923836913e-07,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
308,0.0032797820061716233,0.00011111353831438569,0.30266741600000002,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.0025776564298912751,7.178637923836913e-07,0.0072555615269624344,3.1365272899216516e-06,0.0094673376615136643,1.5803755559712259e-05
309,0.0044678570688353632,0.00011311535363825565,0.303671892,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.0025776564298912751,7.178637923836913e-07,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
310,0.02691026026528719,0.00090770616411310894,0.32166899300000001,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.0025776564298912751,7.178637923836913e-07,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
311,0.0033623586354231952,0.00014222952187383889,0.30459101999999999,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.0070568641369427197,5.0167964149023017e-06,0,0,0,0
312,0.0033623586354231952,0.00014222952187383889,0.45982417399999997,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.0070568641369427197,5.0167964149023017e-06,0,0,0.018436560699085457,6.6669330534709393e-05
313,0.0047763759709313148,0.00021053403409184966,0.31000854300000003,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.014981183407215215,2.5095647377126372e-05,0,0,0.066925301383199784,0.0010976716341893321
314,0.0076389260300780198,0.00035826642502871338,0.55764814900000004,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.029349513899250026,0.00011093713019455803,0.0072555615269624344,3.1365272899216516e-06,0,0
315,0.0082947902703005318,0.00036251254076471762,0.34063136199999999,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.029349513899250026,0.00011093713019455803,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
316,0.030367678364112152,0.0015197332241356925,0.359169289,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.054808110924766583,0.00046335850843711145,0.23639565188982414,0.008090160902531382,0,0
317,0.019198483941079727,0.0011943665727311482,0.61690906300000004,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.099015042046594087,0.0018951229601319186,0,0,0.0046713869740736399,3.5621158608966306e-06
318,0.019198483941079727,0.0011943665727311482,0.52486822600000005,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.099015042046594087,0.0018951229601319186,0,0,0.12482140519422169,0.0043929082768954294
319,0.019418474360959868,0.0012003664690766135,0.45580215899999998,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.099015042046594087,0.0018951229601319186,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
320,0.039958489037367963,0.006152145430974483,0.39628871799999998,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.099015042046594087,0.0018951229601319186,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
321,0.03174221101620233,0.0025717075287501412,0.334822746,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.17323221681704717,0.0075662290638639019,0.019542957487582578,2.1920897010672351e-05,0.035299224261615122,0.00027203686528506433
322,0.03174221101620233,0.0025717075287501412,0.31522994500000001,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.17323221681704717,0.0075662290638639019,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
323,0.049855365210927344,0.0064478292552096654,0.32347189300000001,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.29432736935424308,0.029782257606169423,0,0,0.00073691275757772434,1.017642263681214e-07
324,0.049855365210927344,0.0064478292552096654,0.44538917,0,0,0.019523749686017854,2.0955279582831375e-05,0,0,0.29432736935424308,0.029782257606169423,0,0,0.066925301383199784,0.0010976716341893321
325,0.0026778118984100204,0.00011076160116885135,0.30790659399999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0,0,0.035299224261615122,0.00027203686528506433
326,0.033963368978217195,0.0062607614005291291,0.49271573600000002,0,0,0.019523749686017854,2.0955279582831375e-05,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
327,0.049855365210927344,0.0064478292552096654,0.39576064100000002,0,0,0.019523749686017854,2.0955279582831375e-05,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0,0,0,0
328,0.0023355105609404493,9.6329245392396553e-05,0.387422767,0,0,0.019523749686017854,2.0955279582831375e-05,0.0019913003314104079,7.4466870783374176e-07,0,0,0,0,0,0
329,0.0042696351763401152,9.8447918858248916e-05,0.35541325699999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.0019913003314104079,7.4466870783374176e-07,0,0,0.019542957487582578,2.1920897010672351e-05,0.0046713869740736399,3.5621158608966306e-06
330,0.0042696351763401152,9.8447918858248916e-05,0.30442640399999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.0019913003314104079,7.4466870783374176e-07,0,0,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
331,0.010165123925624239,0.00014314606929350954,0.365523298,0,0,0.019523749686017854,2.0955279582831375e-05,0.004391030021690891,3.7296579112788589e-06,0,0,0.077646384166351154,0.00048192924222406397,0.035299224261615122,0.00027203686528506433
332,0.021703347569196965,0.0060701257188496708,0.33550668300000003,0,0,0.019523749686017854,2.0955279582831375e-05,0.0089799454227389077,1.6589615174066303e-05,0,0,0.019542957487582578,2.1920897010672351e-05,0.23835386535479269,0.017767155452867944
333,0.016436062261497977,0.00029179325981405177,0.36859908000000002,0,0,0.019523749686017854,2.0955279582831375e-05,0.0089799454227389077,1.6589615174066303e-05,0,0,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
334,0.0023355105609404493,9.6329245392396553e-05,0.30532341600000001,0,0,0.019523749686017854,2.0955279582831375e-05,0.017576043218851114,6.9394104898684919e-05,0,0,0,0,0.00073691275757772434,1.017642263681214e-07
335,0.02675570075385092,0.00088759037892834048,0.35364437700000001,0,0,0.019523749686017854,2.0955279582831375e-05,0.017576043218851114,6.9394104898684919e-05,0,0,0.23639565188982414,0.008090160902531382,0.12482140519422169,0.0043929082768954294
336,0.007299912822238656,0.0003565812050141301,0.42300299000000002,0,0,0.019523749686017854,2.0955279582831375e-05,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0,0,0,0
337,0.007299912822238656,0.0003565812050141301,0.491082988,0,0,0.019523749686017854,2.0955279582831375e-05,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0,0,0.018436560699085457,6.6669330534709393e-05
338,0.0082947902703005318,0.00036251254076471762,0.33885666399999997,0,0,0.019523749686017854,2.0955279582831375e-05,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.019542957487582578,2.1920897010672351e-05,0,0
339,0.009796722570865668,0.00037472582619095844,0.61408814700000003,0,0,0.019523749686017854,2.0955279582831375e-05,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
340,0.034869097775347066,0.0061868500180691718,0.60807308599999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
341,0.027598836318485014,0.0061148238692849315,0.60560536799999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.033822280134755418,0.00028442848457030151,0,0,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
342,0.02675570075385092,0.00088759037892834048,0.60950828300000004,0,0,0.019523749686017854,2.0955279582831375e-05,0.033822280134755418,0.00028442848457030151,0,0,0.23639565188982414,0.008090160902531382,0,0
343,0.02675570075385092,0.00088759037892834048,0.612609085,0,0,0.019523749686017854,2.0955279582831375e-05,0.033822280134755418,0.00028442848457030151,0,0,0.23639565188982414,0.008090160902531382,0.035299224261615122,0.00027203686528506433
344,0.019198483941079727,0.0011943665727311482,0.50549772100000001,0,0,0.019523749686017854,2.0955279582831375e-05,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0,0,0,0
345,0.019198483941079727,0.0011943665727311482,0.30590268599999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0,0,0.0020897457832725727,7.133946667246938e-07
346,0.032628143575425539,0.0058361118584010774,0.366219289,0,0,0.019523749686017854,2.0955279582831375e-05,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0,0,0.23835386535479269,0.017767155452867944
347,0.039958489037367963,0.006152145430974483,0.36550834900000001,0,0,0.019523749686017854,2.0955279582831375e-05,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
348,0.0023355105609404493,9.6329245392396553e-05,0.38012384900000001,0,0,0.019523749686017854,2.0955279582831375e-05,0.064301081919963615,0.0011434775053933504,0,0,0,0,0,0
349,0.0023355105609404493,9.6329245392396553e-05,0.35924800499999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.064301081919963615,0.0011434775053933504,0,0,0,0,0.018436560699085457,6.6669330534709393e-05
350,0.0023355105609404493,9.6329245392396553e-05,0.61020771600000001,0,0,0.019523749686017854,2.0955279582831375e-05,0.064301081919963615,0.0011434775053933504,0,0,0,0,0.12482140519422169,0.0043929082768954294
351,0.0026778118984100204,0.00011076160116885135,0.61077064700000006,0,0,0.019523749686017854,2.0955279582831375e-05,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0,0,0.0020897457832725727,7.133946667246938e-07
352,0.0032797820061716233,0.00011111353831438569,0.61318401099999997,0,0,0.019523749686017854,2.0955279582831375e-05,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0.0072555615269624344,3.1365272899216516e-06,0,0
353,0.016590256192694414,0.00030900696576686737,0.61448925600000004,0,0,0.019523749686017854,2.0955279582831375e-05,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0.13810176934126006,0.002002016474771101,0,0
354,0.0023355105609404493,9.6329245392396553e-05,0.53007799799999999,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0,0,0,0,0.0046713869740736399,3.5621158608966306e-06
355,0.0023355105609404493,9.6329245392396553e-05,0.35483850500000003,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0,0,0,0,0.018436560699085457,6.6669330534709393e-05
356,0.016436062261497977,0.00029179325981405177,0.31248416899999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0,0,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
357,0.0047763759709313148,0.00021053403409184966,0.32538326699999998,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0,0,0.00073691275757772434,1.017642263681214e-07
358,0.0051611882194084633,0.00021143559159606239,0.61012054400000004,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.0072555615269624344,3.1365272899216516e-06,0.0094673376615136643,1.5803755559712259e-05
359,0.0077784374743948819,0.00022403778534272199,0.61450136499999997,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.041005308662877701,0.00010943307334319948,0,0
360,0.017328374725444205,0.00042066360708538451,0.55675280900000002,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
361,0.012716036325642067,0.00041628190075046516,0.305450899,0,0,0.019523749686017854,2.0955279582831375e-05,0.12074096984968002,0.0045738414776371689,0.029349513899250026,0.00011093713019455803,0.077646384166351154,0.00048192924222406397,0,0
362,0.04598110901825795,0.021196341880986597,0.43250274100000002,0,0,0.019523749686017854,2.0955279582831375e-05,0.2422388505978256,0.018789844584028239,0,0,0,0,0.00073691275757772434,1.017642263681214e-07
363,0.046656884839864021,0.021177341126291792,0.30611052300000002,0,0,0.019523749686017854,2.0955279582831375e-05,0.2422388505978256,0.018789844584028239,0,0,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
364,0.061355840968087723,0.021436612698043634,0.30717091099999999,0,0,0.019523749686017854,2.0955279582831375e-05,0.2422388505978256,0.018789844584028239,0.0025776564298912751,7.178637923836913e-07,0.23639565188982414,0.008090160902531382,0,0
365,0.0050376643971713876,0.00023843942067978963,0.39158085300000001,0,0,0.040725592931596735,0.00010507916537179608,0,0,0,0,0,0,0,0
366,0.0050376643971713876,0.00023843942067978963,0.46193841400000002,0,0,0.040725592931596735,0.00010507916537179608,0,0,0,0,0,0,0.066925301383199784,0.0010976716341893321
367,0.0069717890125714221,0.000240558094145642,0.46100446699999997,0,0,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0,0
368,0.0069717890125714221,0.000240558094145642,0.30587414400000001,0,0,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
369,0.023812416433063036,0.006013462347326917,0.36695813199999999,0,0,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.23835386535479269,0.017767155452867944
370,0.012867277761853873,0.00028525624458090263,0.31245125200000001,0,0,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.077646384166351154,0.00048192924222406397,0.035299224261615122,0.00027203686528506433
371,0.019138216097730646,0.00043390343510144486,0.34326682400000003,0,0,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.13810176934126006,0.002002016474771101,0.066925301383199784,0.0010976716341893321
372,0.0053775425070797115,0.00025244440586921914,0.36895931700000001,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.0025776564298912751,7.178637923836913e-07,0,0,0.035299224261615122,0.00027203686528506433
373,0.0060616795154444323,0.00028424487952735374,0.61292829299999996,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.0070568641369427197,5.0167964149023017e-06,0,0,0,0
374,0.0060616795154444323,0.00028424487952735374,0.64345590100000005,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.0070568641369427197,5.0167964149023017e-06,0,0,0.035299224261615122,0.00027203686528506433
375,0.013283478584594352,0.00033450785339295347,0.45613654999999997,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.0070568641369427197,5.0167964149023017e-06,0.077646384166351154,0.00048192924222406397,0,0
376,0.02988032000775926,0.001093016377145354,0.61299933500000003,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.0070568641369427197,5.0167964149023017e-06,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
377,0.0074945780960391367,0.00035857249382292877,0.61437294200000003,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.014981183407215215,2.5095647377126372e-05,0,0,0.00073691275757772434,1.017642263681214e-07
378,0.0087573737333771842,0.00036221852907641401,0.58136215599999996,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.014981183407215215,2.5095647377126372e-05,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
379,0.020046576850554127,0.00056870206681646363,0.35439192899999999,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.014981183407215215,2.5095647377126372e-05,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
380,0.030366725346133612,0.0011848112126108406,0.32515453700000002,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.014981183407215215,2.5095647377126372e-05,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
381,0.0099851994766431643,0.00049341595703740666,0.30505767900000003,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.029349513899250026,0.00011093713019455803,0,0,0.00073691275757772434,1.017642263681214e-07
382,0.014384597134898123,0.0007491316206493236,0.33797725200000001,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.054808110924766583,0.00046335850843711145,0,0,0,0
383,0.033024894773924521,0.0016483283909234504,0.34670536099999999,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.054808110924766583,0.00046335850843711145,0.23639565188982414,0.008090160902531382,0,0
384,0.029155426181409087,0.0016255767209408527,0.30909931400000001,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.099015042046594087,0.0018951229601319186,0.13810176934126006,0.002002016474771101,0,0
385,0.046351191462675467,0.0063780376406805186,0.31124169400000001,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.17323221681704717,0.0075662290638639019,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
386,0.045339304204319961,0.003820580337271584,0.37239422900000002,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.17323221681704717,0.0075662290638639019,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
387,0.05238185908554651,0.0065402044808471156,0.30667134299999999,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.29432736935424308,0.029782257606169423,0,0,0,0
388,0.055800639710559569,0.0071531366829189124,0.47527722999999999,0,0,0.040725592931596735,0.00010507916537179608,0,0,0.29432736935424308,0.029782257606169423,0.13810176934126006,0.002002016474771101,0.066925301383199784,0.0010976716341893321
389,0.0050376643971713876,0.00023843942067978963,0.61554888200000002,0,0,0.040725592931596735,0.00010507916537179608,0.00071998620962972519,1.0668702470797522e-07,0,0,0,0,0.0094673376615136643,1.5803755559712259e-05
390,0.0053775425070797115,0.00025244440586921914,0.50956910700000002,0,0,0.040725592931596735,0.00010507916537179608,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0,0,0,0
391,0.0053775425070797115,0.00025244440586921914,0.30661203300000001,0,0,0.040725592931596735,0.00010507916537179608,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0,0,0.0020897457832725727,7.133946667246938e-07
392,0.0053775425070797115,0.00025244440586921914,0.31884056500000002,0,0,0.040725592931596735,0.00010507916537179608,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0,0,0.0094673376615136643,1.5803755559712259e-05
393,0.05238185908554651,0.0065402044808471156,0.366201571,0,0,0.040725592931596735,0.00010507916537179608,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0,0,0.0020897457832725727,7.133946667246938e-07
