config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE
77,0.3769159627912641,0.13819001438539477,0.51776054599999999,0.24861723122380944,0.014564784100300101,0.015279397859918326,1.3449920543001751e-05,0,0
78,0.41405323492475304,0.16522792476936993,0.50624833899999999,0.24861723122380944,0.014564784100300101,0.049095544509439357,0.00023102918783032435,0,0
79,0.51855779611697672,0.27464734295412319,0.52382919800000005,0.4124543752926455,0.05647227509033452,0,0,0,0
80,0.54370535299933609,0.29954943258838634,0.51172220400000001,0.4124543752926455,0.05647227509033452,0.027626122532480139,5.6284506996976423e-05,0,0
81,0.56805173430179445,0.32492267870002178,0.50691883299999996,0.4124543752926455,0.05647227509033452,0.049095544509439357,0.00023102918783032435,0,0
82,0.93320493779759628,0.87334968199423835,0.429799078,0.4124543752926455,0.05647227509033452,0.4138703415542101,0.057007740794067396,0,0
83,0.93320493779759628,0.87334968199423835,0.429313204,0.4124543752926455,0.05647227509033452,0.94160348976555397,0.76149928785572885,0,0
84,0.51855779611697672,0.27464734295412319,0.52623263300000001,0.64719322788460276,0.2109600458559267,0,0,0,0
85,0.52439509955541108,0.28031575291420224,0.52334211200000003,0.64719322788460276,0.2109600458559267,0.0082544373065514005,3.0366291143224199e-06,0,0
86,0.54370535299933609,0.29954943258838634,0.49847850999999999,0.64719322788460276,0.2109600458559267,0.027626122532480139,5.6284506996976423e-05,0,0
87,0.56805173430179445,0.32492267870002178,0.484979669,0.64719322788460276,0.2109600458559267,0.049095544509439357,0.00023102918783032435,0,0
88,0.69184886551442748,0.47310844857552031,0.45440406900000002,0.64719322788460276,0.2109600458559267,0.14750765219397771,0.0037075412252906923,0,0
89,0.81012864310670329,0.64834316404147163,0.42971778199999999,0.64719322788460276,0.2109600458559267,0.24961599500449363,0.014617581752285617,0,0
90,0.93320493779759628,0.87334968199423835,0.41099675499999999,0.64719322788460276,0.2109600458559267,0.4138703415542101,0.057007740794067396,0,0
91,0.93320493779759628,0.87334968199423835,0.41399629900000001,0.64719322788460276,0.2109600458559267,0.64804884266719576,0.21178823601692426,0,0
92,0.93320493779759628,0.87334968199423835,0.41508078799999998,0.64719322788460276,0.2109600458559267,0.999237060546875,1,0,0
93,0.51855779611697672,0.27464734295412319,0.51856314000000003,0.94068709257870253,0.75831982834281986,0,0,0,0
94,0.52109797797390922,0.27710233109907217,0.52893910899999996,0.94068709257870253,0.75831982834281986,0.0040550529216908859,6.0804941017694669e-07,0,0
95,0.53091446216830451,0.28673712056186523,0.52095893999999998,0.94068709257870253,0.75831982834281986,0.015279397859918326,1.3449920543001751e-05,0,0
96,0.54370535299933609,0.29954943258838634,0.51116216800000003,0.94068709257870253,0.75831982834281986,0.027626122532480139,5.6284506996976423e-05,0,0
97,0.93320493779759628,0.87334968199423835,0.43374691799999998,0.94068709257870253,0.75831982834281986,0.94160348976555397,0.76149928785572885,0,0
98,0.93320493779759628,0.87334968199423835,0.43227134,0.94068709257870253,0.75831982834281986,0.999237060546875,1,0,0
99,0.51855779611697672,0.27464734295412319,0.52952256399999997,0.9994354248046875,1,0,0,0,0
100,0.51940123148153783,0.27546061503571229,0.52774621899999996,0.9994354248046875,1,0.0015607340272276234,8.699227671129213e-08,0,0
101,0.52109797797390922,0.27710233109907217,0.52617731899999998,0.9994354248046875,1,0.0040550529216908859,6.0804941017694669e-07,0,0
102,0.69184886551442748,0.47310844857552031,0.474685423,0.9994354248046875,1,0.14750765219397771,0.0037075412252906923,0,0
103,0.93320493779759628,0.87334968199423835,0.43286127699999999,0.9994354248046875,1,0.4138703415542101,0.057007740794067396,0,0
104,0.93320493779759628,0.87334968199423835,0.43268097700000002,0.9994354248046875,1,0.64804884266719576,0.21178823601692426,0,0
105,0.93320493779759628,0.87334968199423835,0.43088169700000001,0.9994354248046875,1,0.94160348976555397,0.76149928785572885,0,0
106,0.93320493779759628,0.87334968199423835,0.43048924399999999,0.9994354248046875,1,0.999237060546875,1,0,0
107,0.51855779611697672,0.27464734295412319,0.52835060700000003,0.9994354248046875,1,0,0,0,0
108,0.51940123148153783,0.27546061503571229,0.52716164399999998,0.9994354248046875,1,0.0015607340272276234,8.699227671129213e-08,0,0
109,0.52109797797390922,0.27710233109907217,0.50820947900000002,0.9994354248046875,1,0.0040550529216908859,6.0804941017694669e-07,0,0
110,0.52439509955541108,0.28031575291420224,0.48748594699999998,0.9994354248046875,1,0.0082544373065514005,3.0366291143224199e-06,0,0
111,0.53091446216830451,0.28673712056186523,0.48858087700000002,0.9994354248046875,1,0.015279397859918326,1.3449920543001751e-05,0,0
112,0.56805173430179445,0.32492267870002178,0.47303709900000002,0.9994354248046875,1,0.049095544509439357,0.00023102918783032435,0,0
113,0.93320493779759628,0.87334968199423835,0.40211334399999998,0.9994354248046875,1,0.4138703415542101,0.057007740794067396,0,0
114,0.93320493779759628,0.87334968199423835,0.40173659099999998,0.9994354248046875,1,0.94160348976555397,0.76149928785572885,0,0
115,0.93320493779759628,0.87334968199423835,0.39911586399999999,0.9994354248046875,1,0.999237060546875,1,0,0
116,0.93320493779759628,0.87334968199423835,0.39951268600000001,0.9994354248046875,1,0.999237060546875,1,0,0
117,0.51855779611697672,0.27464734295412319,0.48682079499999997,0.9994354248046875,1,0,0,0,0
118,0.56805173430179445,0.32492267870002178,0.47154085000000001,0.9994354248046875,1,0.049095544509439357,0.00023102918783032435,0,0
119,0.61309663290953587,0.37503184590215288,0.465964616,0.9994354248046875,1,0.085255560296429084,0.00092764184431067063,0,0
120,0.93320493779759628,0.87334968199423835,0.41285273900000002,0.9994354248046875,1,0.4138703415542101,0.057007740794067396,0,0
121,0.93320493779759628,0.87334968199423835,0.41243397500000001,0.9994354248046875,1,0.94160348976555397,0.76149928785572885,0,0
122,0.93320493779759628,0.87334968199423835,0.40902212999999998,0.9994354248046875,1,0.999237060546875,1,0,0
123,0.51855779611697672,0.27464734295412319,0.49633275399999999,0.9994354248046875,1,0,0,0,0
124,0.56805173430179445,0.32492267870002178,0.47890342899999999,0.9994354248046875,1,0.049095544509439357,0.00023102918783032435,0,0
125,0.61309663290953587,0.37503184590215288,0.46488089900000001,0.9994354248046875,1,0.085255560296429084,0.00092764184431067063,0,0
126,0.93320493779759628,0.87334968199423835,0.40888624600000001,0.9994354248046875,1,0.4138703415542101,0.057007740794067396,0,0
127,0.93320493779759628,0.87334968199423835,0.40966803699999998,0.9994354248046875,1,0.64804884266719576,0.21178823601692426,0,0
128,5.0443812664571499e-05,4.5055924288606615e-09,0.50032212300000001,0,0,0,0,0.00044636213875484773,1.2123420541968759e-08
129,0.00015138852500723855,3.1757325529872609e-08,0.50011716500000003,0,0,0,0,0.0012207741926081306,8.5202409298701866e-08
130,0.00035171643398997939,1.5729642713840137e-07,0.49238094999999998,0,0,0,0,0.0025842092512702274,4.2273380854628752e-07
131,0.00074974255408688148,6.9011309159915343e-07,0.49035853800000001,0,0,0,0,0.0050978705580568481,1.8776802509906289e-06
132,0.001562276537069752,2.9474457727783233e-06,0.49590162700000001,0,0,0,0,0.0096838115197718719,7.8781740840588525e-06
133,0.0031418406878834259,1.1858746030505242e-05,0.49402035900000002,0,0,0,0,0.017895703660261074,3.2209238392155289e-05
134,0.0062549431823633213,4.7175147903370013e-05,0.48968688199999999,0,0,0,0,0.033024180849732458,0.00013050766142434523
135,0.012579918512704761,0.00019073023030139388,0.48825582899999997,0,0,0,0,0.0597191578797443,0.00052211512387918
136,0.025223420668630599,0.00076301359562271087,0.48669999400000002,0,0,0,0,0.10760173572793312,0.0020827036680258959
137,0.050803604695358939,0.0030696640428214059,0.48679418699999999,0,0,0,0,0.19115920506163295,0.0082403358316727199
138,0.10295899354191261,0.012666266053386159,0.49446407199999998,0,0,0,0,0.32823752000587914,0.032581977526741447
139,0.20300116729568038,0.049994016683475792,0.49641306299999999,0,0,0,0,0.53378320586858197,0.12468810460874576
140,0.32913572698942017,0.13930244399108946,0.49765016899999998,0,0,0,0,0.80867256605781834,0.4481940484040276
141,0.99780330825949248,0.99400007296403303,0.497850599,0,0,0,0,0.99956669847302171,0.99808741168201298
142,1,1,0.49837335599999999,0,0,0,0,0.9998321533203125,1
143,1,1,0.48095412100000001,0,0,0,0,0.9998321533203125,1
