config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE,s5_MAPE,s5_NMSE,s6_MAPE,s6_NMSE,s7_MAPE,s7_NMSE,s8_MAPE,s8_NMSE,s9_MAPE,s9_NMSE,s10_MAPE,s10_NMSE,s11_MAPE,s11_NMSE,s12_MAPE,s12_NMSE,s13_MAPE,s13_NMSE,s14_MAPE,s14_NMSE,s15_MAPE,s15_NMSE,s16_MAPE,s16_NMSE,s17_MAPE,s17_NMSE,s18_MAPE,s18_NMSE,s19_MAPE,s19_NMSE,s20_MAPE,s20_NMSE,s21_MAPE,s21_NMSE,s22_MAPE,s22_NMSE,s23_MAPE,s23_NMSE,s24_MAPE,s24_NMSE,s25_MAPE,s25_NMSE,s26_MAPE,s26_NMSE,s27_MAPE,s27_NMSE,s28_MAPE,s28_NMSE,s29_MAPE,s29_NMSE,s30_MAPE,s30_NMSE,s31_MAPE,s31_NMSE
458,0.010416981783403129,1.6122955884093934e-05,0.067739235999999994,0,0,0,0,0.12543524133690193,0.00024069042435921731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081523954096930835,9.7267433434125388e-09,0,0,0.1585189186398033,0.00024260472916527359,0.0092248879453133825,3.7426271777363103e-06,0,0,0,0,0.022044579916183013,1.4901243598532418e-05,0.017304549689730626,1.4867376128515331e-05,0,0,0,0,0,0,0,0
459,0.033776802214179773,0.00030489011558217853,0.067938712999999998,0,0,0,0,0.12543524133690193,0.00024069042435921731,0,0,0,0,0,0,0,0,0.28440568216532108,0.0039221920617450046,0,0,0,0,0.24871210689028458,0.0038807765874123742,0.06897668614751451,0.00024245500065347097,0.061184053888745801,0.00024484836349072226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006675968073093394,9.8381850120152e-09,0,0,0,0,0.14890970886156885,0.00096495793139676344,0.0035065708823616547,2.1690181979544853e-07,0.002478008415551439,2.1175053349044113e-07,0.00024636857998228112,1.4070896942050035e-09,0.0092467325929411152,3.7334161936722201e-06,0.12582094183643916,0.00024252834702994351,0.0012679724488686072,4.8984838337047333e-08,0,0
460,0.017458784089677631,5.1544075130298589e-05,0.068058565000000001,0,0,0,0,0.12543524133690193,0.00024069042435921731,0,0,0,0,0,0,0.016282221354429326,1.5275183509633486e-05,0,0,0.00095663980865648402,9.9317984630182101e-09,0,0,0.063920497616104452,0.00024133653432598952,0,0,0,0,0,0,0.036211651218213972,6.1302053768792523e-05,0.00015230653886272002,1.3815685484438956e-09,0.021214348409520058,1.524021762149495e-05,0.019296811554708113,1.543230660929388e-05,0,0,0,0,0.040284548729435744,1.4983258833959962e-05,0,0,0.0096392182296934047,9.2458834068394677e-07,0.14243906601245734,0.00096586421643117656,0,0,0,0,0.00024819222799369879,1.3972049125918421e-09,0,0,0.00049241815833122704,9.8500399478058348e-09,0.062982584646116405,6.1256224001522542e-05,0.018578087520251974,1.5275343127992177e-05,0.00054725750800939182,9.6574866615924256e-09
461,0.049568712337530026,0.00040916748546561047,0.067851224000000002,0,0,0,0,0.12543524133690193,0.00024069042435921731,0,0,0,0,0.0005364023059360926,9.8433386288982855e-09,0.033499071059292326,6.2218123751299443e-05,0.0047923950806834838,9.0291228233733071e-07,0,0,0.0010283234510630979,4.9633937611454883e-08,0.24871210689028458,0.0038807765874123742,0.004176995542310543,9.0919676011003764e-07,0.00014428025162215987,1.4247429110236206e-09,0.00037619415451920423,9.7473399962901086e-09,0.14864037379283074,0.00098346708205257981,0.0010804114572699195,4.7962228255335411e-08,0.010472476760248329,3.713269632816273e-06,0,0,0,0,0.1344521275471747,0.00096956027131741933,0.080764990927369343,5.9878584658721479e-05,0,0,0.039544170542291202,1.4925517140626347e-05,0.28274411769694968,0.0039133175907647491,0.14890970886156885,0.00096495793139676344,0.0075340506338938623,9.1141144901945624e-07,0.0052297326482058024,8.9199479243424304e-07,0.13380751140029656,0.00096480502605702156,0.0092467325929411152,3.7334161936722201e-06,0,0,0.0097243416963074345,3.7893177164445218e-06,0.15534703817098308,0.00097979558716611076
462,0.035893261755834398,0.00022373301101868043,0.068215790999999998,0,0,0,0,0.12543524133690193,0.00024069042435921731,0,0,0.00087563428911123411,4.7986852815857864e-08,0,0,0.008047725829395733,3.770952906934905e-06,0,0,0.29933617109871996,0.00096982717069065566,0.00013309345952417054,1.4432907506586352e-09,0.01622795189197283,1.5001096122521917e-05,0.004176995542310543,9.0919676011003764e-07,0.029206092066772514,6.0317339741718725e-05,0,0,0.14864037379283074,0.00098346708205257981,0,0,0.00046670225177690341,9.7510274622240143e-09,0,0,0.0020555179930015748,2.1884854864726804e-07,0,0,0.0020904378521691379,4.8862743973947255e-08,0,0,0.079184954964951385,6.1132289373543272e-05,0,0,0,0,0.0035065708823616547,2.1690181979544853e-07,0.01080916049443793,3.72168889114242e-06,0.13380751140029656,0.00096480502605702156,0.0043049253776054801,9.0955791859054096e-07,0,0,0.28027931566256842,0.0038426081003141827,0,0
463,0.028000665068096113,0.00017422880454325853,0.068212653999999998,0,0,0,0,0.12543524133690193,0.00024069042435921731,0,0,0.0094556841300537445,3.663902908298318e-06,0.00012829035746605687,1.3872566314650588e-09,0,0,0,0,0.29933617109871996,0.00096982717069065566,0,0,0.063920497616104452,0.00024133653432598952,0,0,0,0,0,0,0.29435008784586153,0.0038713768870001718,0,0,0,0,0,0,0.0020555179930015748,2.1884854864726804e-07,0.00019391732826986102,1.3910412279648208e-09,0.00026404172467037347,1.3910363223097299e-09,0.096275894659344732,0.00024726502842000657,0,0,0,0,0,0,0,0,0,0,0,0,0.0019539897571771102,2.1909209247862346e-07,0.00012061809459895751,1.4214427977762844e-09,0.0025313302369121687,2.1696822766221506e-07,0,0
464,0.039438194424959765,0.00025371000945991498,0.068201872999999996,0,0,0,0,0.12543524133690193,0.00024069042435921731,0,0,0.074614973371115306,0.00024250906331402922,0.1327194225933554,0.00096326230117335968,0,0,0,0,0.0045826849203613974,2.162785922521691e-07,0.25952075285462384,0.0040011103759154051,0,0,0,0,0,0,0.00037619415451920423,9.7473399962901086e-09,0.0020023076112354221,2.1484230144439588e-07,0.020594425424008959,1.4957501209072541e-05,0.17148668887254157,0.00098073111418037402,0,0,0.0020555179930015748,2.1884854864726804e-07,0.066535342409435844,0.00023861689384303876,0.0097549465911594396,9.0808892450277492e-07,0.0030108328588554101,2.1955486134205335e-07,0.00090066332425727338,9.76496482008583e-09,0.018506665486652338,1.5191644698583416e-05,0.074865338393562075,0.00024287548312814511,0.00072206813023508321,9.8275623810456293e-09,0.01080916049443793,3.72168889114242e-06,0.0022066162605828945,2.1414833502716905e-07,0,0,0.12582094183643916,0.00024252834702994351,0.00015439851046065257,1.4067209105938954e-09,0.15534703817098308,0.00097979558716611076
465,0.0050151155813294504,8.4964896348466698e-06,0.067690422,0,0,0,0,0.12543524133690193,0.00024069042435921731,0.01562147295329412,1.4923292521849811e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013017275763754649,1.3764609776427634e-09,0.019296811554708113,1.543230660929388e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.010704508531721372,2.0425960918726796e-05,0.067855140999999994,0,0,0,0,0.12543524133690193,0.00024069042435921731,0.01562147295329412,1.4923292521849811e-05,0,0,0,0,0.00038725842339233933,9.9028433851532652e-09,0.00046930681594883249,9.7134058126999663e-09,0,0,0,0,0.00046516387363315664,9.7392084228038018e-09,0,0,0.061184053888745801,0.00024484836349072226,0.016672953882559523,1.5118312535770022e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0097549465911594396,9.0808892450277492e-07,0,0,0.0045551626174488687,2.179226857569645e-07,0.036841430316300515,6.0553959609901829e-05,0,0,0,0,0,0,0,0,0.040148468176951668,6.2241250969287943e-05,0.031008814138746215,1.5037840702212061e-05,0,0,0,0
467,0.0055964618042359266,9.9380659212830015e-06,0.067729909000000005,0,0,0,0,0.12543524133690193,0.00024069042435921731,0.01562147295329412,1.4923292521849811e-05,0.00087563428911123411,4.7986852815857864e-08,0,0,0.00038725842339233933,9.9028433851532652e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036211651218213972,6.1302053768792523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005555195146355632,9.7770686923399626e-09,0,0,0,0,0,0,0,0
468,0.03502704650348154,0.00031522294678700035,0.067954743999999997,0,0,0,0,0.12543524133690193,0.00024069042435921731,0.11967474597864065,0.00096049403023640539,0,0,0,0,0,0,0,0,0.00035264561069531404,1.4181115104099034e-09,0.016769764602487677,1.5314026721475225e-05,0.01622795189197283,1.5001096122521917e-05,0,0,0,0,0,0,0.0020023076112354221,2.1484230144439588e-07,0,0,0.00013017275763754649,1.3764609776427634e-09,0.019296811554708113,1.543230660929388e-05,0,0,0.0039322307894298766,9.0419286356765957e-07,0,0,0,0,0.039544170542291202,1.4925517140626347e-05,0.28274411769694968,0.0039133175907647491,0.2996297754531852,0.0038641110919198428,0.0002465786177591899,1.4134376907708704e-09,0,0,0,0,0.16127738937737027,0.0009919015104299005,0.031008814138746215,1.5037840702212061e-05,0,0,0.0025927701513857541,2.1654572557532547e-07
469,0.030315403081484078,0.00022931537896246336,0.067776168999999997,0,0,0,0,0.12543524133690193,0.00024069042435921731,0.11967474597864065,0.00096049403023640539,0,0,0,0,0,0,0,0,0.0045826849203613974,2.162785922521691e-07,0,0,0,0,0,0,0.12302031298985583,0.00099422587936316698,0.13087729708235282,0.0009732287280312976,0,0,0,0,0,0,0,0,0.00039006513694467293,9.8692273300118317e-09,0.27165614979005492,0.0038642615314270577,0.0020904378521691379,4.8862743973947255e-08,0,0,0.1585189186398033,0.00024260472916527359,0.0092248879453133825,3.7426271777363103e-06,0.0043471806714944832,8.9492773035309172e-07,0,0,0.002478008415551439,2.1175053349044113e-07,0.017304549689730626,1.4867376128515331e-05,0.00049241815833122704,9.8500399478058348e-09,0,0,0,0,0,0
470,0.052123634361592529,0.0003954876243843066,0.068313318999999997,0,0,0,0,0.12543524133690193,0.00024069042435921731,0.11967474597864065,0.00096049403023640539,0.00041938962975068952,9.6491692310478308e-09,0,0,0.033499071059292326,6.2218123751299443e-05,0,0,0.018330906387896848,3.7366786689187557e-06,0,0,0.24871210689028458,0.0038807765874123742,0.034202948672391688,6.0641899932139298e-05,0.01489330168552915,1.5191579834498194e-05,0,0,0,0,0,0,0.17148668887254157,0.00098073111418037402,0.019296811554708113,1.543230660929388e-05,0.00011968948272509319,1.4182813383883541e-09,0.066535342409435844,0.00023861689384303876,0.00026404172467037347,1.3910363223097299e-09,0.191105503193302,0.00097666696597226458,0,0,0.036841430316300515,6.0553959609901829e-05,0.002019997970900808,2.1245208126349316e-07,0.1302489721122902,0.00024519391336705635,0.022044579916183013,1.4901243598532418e-05,0.26775415050992563,0.0038845609049570273,0,0,0,0,0.0097243416963074345,3.7893177164445218e-06,0.15534703817098308,0.00097979558716611076
471,0.061280995890875475,0.00054245848091795119,0.068141897000000007,0,0,0,0,0.12543524133690193,0.00024069042435921731,0.11967474597864065,0.00096049403023640539,0.14882000380908147,0.00096040925491090148,0.00012829035746605687,1.3872566314650588e-09,0,0,0.0011935363726654747,4.8708847039444237e-08,0,0,0.0010283234510630979,4.9633937611454883e-08,0.063920497616104452,0.00024133653432598952,0.27997651948496266,0.0038674877407533954,0,0,0,0,0.14864037379283074,0.00098346708205257981,0.00042763295672406992,9.6637595813666574e-09,0,0,0,0,0.28331022174900811,0.0039392992098494992,0,0,0,0,0,0,0.0096392182296934047,9.2458834068394677e-07,0.072685776889912693,0.00024348767993318237,0.2996297754531852,0.0038641110919198428,0.0016367220344676689,4.9182897636991171e-08,0.17750630768310632,0.00096284543243937179,0,0,0.16127738937737027,0.0009919015104299005,0.062982584646116405,6.1256224001522542e-05,0.00048593713735941923,9.7539155943478803e-09,0.0025927701513857541,2.1654572557532547e-07
472,0.0080260321588237447,3.0359180948302994e-05,0.067806256999999995,0,0,0,0,0.25203465894319621,0.00096681786387788071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047983701391636656,9.0444445565434765e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0.018301948123231576,9.1440331672385891e-05,0.068016505000000005,0,0,0,0,0.25203465894319621,0.00096681786387788071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086115976600944805,4.8160109023917094e-08,0.16408051845972607,0.00096925671850849038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14890970886156885,0.00096495793139676344,0.015471368535302633,3.7035527828109617e-06,0,0,0,0,0.0043049253776054801,9.0955791859054096e-07,0,0,0,0,0,0
474,0.053712626529138774,0.00047540268183343247,0.067881843999999997,0,0,0,0,0.25203465894319621,0.00096681786387788071,0,0,0,0,0,0,0.27236772442657159,0.0039705708661207156,0.00015916630709958597,1.3979200485948272e-09,0,0,0,0,0,0,0,0,0.0070315427947465307,3.7763068137076484e-06,0.06545983771972004,0.00024267947059162802,0.036211651218213972,6.1302053768792523e-05,0.0050897025326357122,8.9286568097283965e-07,0.010472476760248329,3.713269632816273e-06,0.0048890702296791521,9.1422162548668592e-07,0.00039006513694467293,9.8692273300118317e-09,0,0,0.16185130393485059,0.00024324470167926855,0.0060089724583129557,9.3517155829509497e-07,0.019766617451608282,3.7969417548137522e-06,0.28274411769694968,0.0039133175907647491,0.0043471806714944832,8.9492773035309172e-07,0.0035065708823616547,2.1690181979544853e-07,0.022044579916183013,1.4901243598532418e-05,0.26775415050992563,0.0038845609049570273,0,0,0,0,0.14132762117073197,0.0009641534551299598,0.15534703817098308,0.00097979558716611076
475,0.072132986209271721,0.00066974583791074265,0.068209969999999995,0,0,0,0,0.25203465894319621,0.00096681786387788071,0,0,0.074614973371115306,0.00024250906331402922,0.0005364023059360926,9.8433386288982855e-09,0.13561941552443157,0.00099239194005150714,0.14164151873505068,0.00098142396992222472,0.0091999009369323429,9.0309171305716307e-07,0.016769764602487677,1.5314026721475225e-05,0.12530324509981816,0.00096419572218991545,0.06897668614751451,0.00024245500065347097,0.0070315427947465307,3.7763068137076484e-06,0.26273088082096113,0.0039449822325209093,0.00041275867911230019,9.540971645988208e-09,0.010304270157215124,3.6951076937837819e-06,0.00013017275763754649,1.3764609776427634e-09,0,0,0,0,0.27165614979005492,0.0038642615314270577,0,0,0.191105503193302,0.00097666696597226458,0,0,0.28274411769694968,0.0039133175907647491,0.074865338393562075,0.00024287548312814511,0.0002465786177591899,1.4134376907708704e-09,0.022044579916183013,1.4901243598532418e-05,0.26775415050992563,0.0038845609049570273,0.040148468176951668,6.2241250969287943e-05,0.007303033681217738,9.0946268561705693e-07,0.0048193869154976839,9.1620527585790163e-07,0.040262060929240374,6.1745712100519162e-05
