config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE
53,13.795706789364855,0.69971762161225992,3.3194022959999998,0.0014676780177480359,6.8595521498538756e-07,0.081421590091113549,0.0010294086846710624
54,27.551185459228876,0.33371426142931732,3.0341618279999998,0.0014676780177480359,6.8595521498538756e-07,0.14412080523703888,0.0041101211266755698
55,22.630717208608729,0.38125387097081942,3.7561257860000001,0.0014676780177480359,6.8595521498538756e-07,0.24760837659081752,0.016506859848475133
56,32.778250356472846,0.32871592234213692,4.3672988459999997,0.0029172894198855751,3.0492882965481363e-06,0,0
57,32.768637173119068,0.32869350622916682,5.2627582950000003,0.0029172894198855751,3.0492882965481363e-06,0.00011207984914413385,3.7138917343712427e-10
58,32.746817452237707,0.3286464720251156,5.0824538119999998,0.0029172894198855751,3.0492882965481363e-06,0.0003374478269392953,2.6067818778029443e-09
59,32.716291612594922,0.33129621342262439,4.2393523709999998,0.0029172894198855751,3.0492882965481363e-06,0.00087225065174227536,1.2921219695321674e-08
60,32.665438395106094,0.33674029557119678,3.3956764549999998,0.0029172894198855751,3.0492882965481363e-06,0.001707158513230528,5.8057471642580723e-08
61,32.536006608219203,0.35023211701876761,3.6453571939999998,0.0029172894198855751,3.0492882965481363e-06,0.0030170386351282847,2.349255996698125e-07
62,32.324942401668636,0.36579129605388827,3.9884701950000001,0.0029172894198855751,3.0492882965481363e-06,0.0046875481742341641,9.6904114179813946e-07
63,31.705378778565972,0.41072957376259456,4.5478752330000001,0.0029172894198855751,3.0492882965481363e-06,0.0081538974143072918,3.9956118341638821e-06
64,30.740029667411239,0.49861354731729018,4.2779895550000004,0.0029172894198855751,3.0492882965481363e-06,0.014886053092503843,1.6219277480660707e-05
65,27.97560925711678,0.60963660942649012,3.9709813189999998,0.0029172894198855751,3.0492882965481363e-06,0.027542319420171327,6.4913950007323208e-05
66,22.148921704630933,0.74519932191369687,2.8685147949999998,0.0029172894198855751,3.0492882965481363e-06,0.046732519040330697,0.00026005988385331236
67,12.14466325440632,0.66784096936216153,3.3189015749999999,0.0029172894198855751,3.0492882965481363e-06,0.081421590091113549,0.0010294086846710624
68,28.305898193914125,0.43136146392402014,3.7693152360000002,0.0029172894198855751,3.0492882965481363e-06,0.14412080523703888,0.0041101211266755698
69,22.376555417108595,0.39974186606039869,5.1572468990000004,0.0029172894198855751,3.0492882965481363e-06,0.24760837659081752,0.016506859848475133
70,28.865757653550666,0.58105291544633575,3.334292225,0.0055788644878239924,1.278952375363244e-05,0,0
71,28.856520639790613,0.58100508512034543,4.8743032240000002,0.0055788644878239924,1.278952375363244e-05,0.00011207984914413385,3.7138917343712427e-10
72,28.833280457543538,0.58092446555983968,5.1833837669999996,0.0055788644878239924,1.278952375363244e-05,0.0003374478269392953,2.6067818778029443e-09
73,28.795085959435131,0.58239455406273632,3.6011361069999999,0.0055788644878239924,1.278952375363244e-05,0.00087225065174227536,1.2921219695321674e-08
74,28.7216767171181,0.58741882180467098,3.4324527840000001,0.0055788644878239924,1.278952375363244e-05,0.001707158513230528,5.8057471642580723e-08
75,28.557576668184534,0.59398894513608314,4.1785229619999997,0.0055788644878239924,1.278952375363244e-05,0.0030170386351282847,2.349255996698125e-07
76,28.173757276906322,0.60557308212955896,3.8597124250000001,0.0055788644878239924,1.278952375363244e-05,0.0046875481742341641,9.6904114179813946e-07
77,27.460086128753083,0.62943933796192553,5.1893806409999996,0.0055788644878239924,1.278952375363244e-05,0.0081538974143072918,3.9956118341638821e-06
78,26.282430707085748,0.67856979157638786,3.7894925960000001,0.0055788644878239924,1.278952375363244e-05,0.014886053092503843,1.6219277480660707e-05
79,23.599110921446723,0.73705786112455129,3.5756118219999999,0.0055788644878239924,1.278952375363244e-05,0.027542319420171327,6.4913950007323208e-05
80,18.770367281087889,0.73517120277707659,4.0352484820000001,0.0055788644878239924,1.278952375363244e-05,0.046732519040330697,0.00026005988385331236
81,9.763907271439594,0.53425453708634496,5.1495392659999997,0.0055788644878239924,1.278952375363244e-05,0.081421590091113549,0.0010294086846710624
82,25.580182894754707,0.62974247792950144,5.1342661820000002,0.0055788644878239924,1.278952375363244e-05,0.14412080523703888,0.0041101211266755698
83,22.428014120120455,0.48709155097105195,5.029307899,0.0055788644878239924,1.278952375363244e-05,0.24760837659081752,0.016506859848475133
84,20.089654410291324,0.74116173670720842,5.0967162149999998,0.010795783125521267,5.2290532412954391e-05,0,0
85,20.079345686999652,0.74110098923879886,5.0922320970000001,0.010795783125521267,5.2290532412954391e-05,0.00011207984914413385,3.7138917343712427e-10
86,20.057573774241028,0.74111283746469436,5.0875787600000004,0.010795783125521267,5.2290532412954391e-05,0.0003374478269392953,2.6067818778029443e-09
87,20.013376728232977,0.74116170064854903,4.1822915460000001,0.010795783125521267,5.2290532412954391e-05,0.00087225065174227536,1.2921219695321674e-08
88,19.923542075517787,0.74055561871089925,4.0804423769999998,0.010795783125521267,5.2290532412954391e-05,0.001707158513230528,5.8057471642580723e-08
89,19.757283950544956,0.74012175518288636,2.7891717140000001,0.010795783125521267,5.2290532412954391e-05,0.0030170386351282847,2.349255996698125e-07
90,19.4823643248161,0.73900057775612871,3.005182681,0.010795783125521267,5.2290532412954391e-05,0.0046875481742341641,9.6904114179813946e-07
91,18.898633726991442,0.73343332614520795,3.4677360450000001,0.010795783125521267,5.2290532412954391e-05,0.0081538974143072918,3.9956118341638821e-06
92,17.404293973018447,0.71887484954592051,4.9844873219999997,0.010795783125521267,5.2290532412954391e-05,0.014886053092503843,1.6219277480660707e-05
93,13.894378693824816,0.69376264187557346,3.2840903560000001,0.010795783125521267,5.2290532412954391e-05,0.027542319420171327,6.4913950007323208e-05
94,6.3608965273297375,0.56180203809375973,3.2653215119999999,0.010795783125521267,5.2290532412954391e-05,0.046732519040330697,0.00026005988385331236
95,29.671770362952561,0.20839090202485916,5.463287158,0.010795783125521267,5.2290532412954391e-05,0.081421590091113549,0.0010294086846710624
96,15.075860129883274,0.66631280447677366,4.9346717550000001,0.010795783125521267,5.2290532412954391e-05,0.14412080523703888,0.0041101211266755698
97,7.6922388774510688,0.59602018520664712,3.734372655,0.010795783125521267,5.2290532412954391e-05,0.24760837659081752,0.016506859848475133
98,2.4631971971163118,0.36844382255548014,3.5452986800000001,0.020495240530516365,0.0002112170927423131,0,0
99,2.4561589728582258,0.36848967655069387,4.0480684709999997,0.020495240530516365,0.0002112170927423131,0.00011207984914413385,3.7138917343712427e-10
100,2.4388867917939017,0.36863070262785697,4.2004526750000002,0.020495240530516365,0.0002112170927423131,0.0003374478269392953,2.6067818778029443e-09
101,2.3975809836626323,0.36893055792574003,2.976206844,0.020495240530516365,0.0002112170927423131,0.00087225065174227536,1.2921219695321674e-08
102,2.3078741227917021,0.35976010218770987,3.2173048080000002,0.020495240530516365,0.0002112170927423131,0.001707158513230528,5.8057471642580723e-08
103,2.1466238020476935,0.35504224237767512,2.8847955089999999,0.020495240530516365,0.0002112170927423131,0.0030170386351282847,2.349255996698125e-07
104,1.7452964631786962,0.33413482410509016,3.4461654319999999,0.020495240530516365,0.0002112170927423131,0.0046875481742341641,9.6904114179813946e-07
105,27.891122439992991,0.29521996934326517,2.5673377460000002,0.020495240530516365,0.0002112170927423131,0.0081538974143072918,3.9956118341638821e-06
106,27.075927117473743,0.20002950698331345,2.990410759,0.020495240530516365,0.0002112170927423131,0.014886053092503843,1.6219277480660707e-05
