config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE
55,0.10626091218792037,0.017172186053728233,0.015229327000000001,0,0,0,0,0,0,0.067329104785706195,7.0057662713197101e-05,0,0
56,0.22474799709233026,0.029637380800877716,0.015190581999999999,0,0,0,0,0,0,0.13466067744867269,0.00028084676437526779,0,0
57,0.39278973636054482,0.090995375112508714,0.015121437999999999,0,0,0,0,0,0,0.27149403570967562,0.0011467575667019995,0,0
58,0.83110463802330137,0.14957375975132245,0.015074997999999999,0,0,0,0,0,0,0.54211215734962337,0.0044944585383065571,0,0
59,1.7775467899943445,0.32560646293503392,0.015064197,0,0,0,0,0,0,1.0904052631728263,0.018188770789696093,0,0
60,3.57369034075924,0.68987775607927626,0.015108422999999999,0,0,0,0,0,0,2.1799011766034484,0.07192042938536293,0,0
61,7.2884081020724016,1.7285597947076137,0.015047635,0,0,0,0,0,0,4.3742319144487327,0.29445226027660665,0,0
62,14.252103759179189,4.0377380518673176,0.014987779,0,0,0,0,0,0,8.7582028437733097,1.1998706230548186,0,0
63,10.405684224456166,3.0234910438744773,0.015036473,0,0,0,0,0,0,17.516826010427557,5.2314536516867935,0,0
64,0.99950000000000006,1,0.014938903,0,0,0,0,0,0,0.99960000000000004,1,0,0
65,0.0003441145397622694,2.8488482178333717e-09,0.014908614000000001,0,0,0,0,0,0,0,0,0.0003441145397622694,2.8488482178333717e-09
66,0.0011137781542328951,1.9666077745222721e-08,0.015002156000000001,0,0,0,0,0,0,0,0,0.0011137781542328951,1.9666077745222721e-08
67,0.0025502881807835864,9.853245885274214e-08,0.014903454,0,0,0,0,0,0,0,0,0.0025502881807835864,9.853245885274214e-08
68,0.0055576717676975368,4.4941701671434056e-07,0.014975465,0,0,0,0,0,0,0,0,0.0055576717676975368,4.4941701671434056e-07
69,0.011998077590687784,1.9024147497166475e-06,0.015027235,0,0,0,0,0,0,0,0,0.011998077590687784,1.9024147497166475e-06
70,0.024380651360960948,7.631216362179021e-06,0.015098614,0,0,0,0,0,0,0,0,0.024380651360960948,7.631216362179021e-06
71,0.048165930627978824,3.1024997526312467e-05,0.015114264000000001,0,0,0,0,0,0,0,0,0.048165930627978824,3.1024997526312467e-05
72,0.095166505640853619,0.00012474732005306627,0.015026684,0,0,0,0,0,0,0,0,0.095166505640853619,0.00012474732005306627
73,0.19041559486652979,0.0004957115273660211,0.014985073,0,0,0,0,0,0,0,0,0.19041559486652979,0.0004957115273660211
74,0.37890725825088006,0.0019803088505434487,0.014982729,0,0,0,0,0,0,0,0,0.37890725825088006,0.0019803088505434487
75,0.7539706672157126,0.0079336719301538825,0.014906730999999999,0,0,0,0,0,0,0,0,0.7539706672157126,0.0079336719301538825
76,1.5023398705377895,0.031695324547928255,0.014971877,0,0,0,0,0,0,0,0,1.5023398705377895,0.031695324547928255
77,3.0020966935887841,0.12623193581173708,0.014952409,0,0,0,0,0,0,0,0,3.0020966935887841,0.12623193581173708
78,5.9933916584516806,0.50190936719918455,0.014935637,0,0,0,0,0,0,0,0,5.9933916584516806,0.50190936719918455
79,11.972363137385718,2.0370213399779167,0.014896371,0,0,0,0,0,0,0,0,11.972363137385718,2.0370213399779167
80,0.99950000000000006,1,0.014866051999999999,0,0,0,0,0,0,0,0,0.99950000000000006,1
